term_str,n,pos_max,pos_group,df,dfidf
wholesalers,1,NNS,NN,1,9.164906926675688
maoris,1,NNP,NN,1,9.164906926675688
memoires,1,NN,NN,1,9.164906926675688
skywas,1,NN,NN,1,9.164906926675688
chidwhich,1,NN,NN,1,9.164906926675688
statchell,1,NNP,NN,1,9.164906926675688
associating,1,VBG,VB,1,9.164906926675688
conclusionthe,1,NNP,NN,1,9.164906926675688
supping,1,JJ,JJ,1,9.164906926675688
readable,1,VB,VB,1,9.164906926675688
forefingeras,1,NN,NN,1,9.164906926675688
silencethe,1,NN,NN,1,9.164906926675688
1170,1,CD,CD,1,9.164906926675688
provincially,1,RB,RB,1,9.164906926675688
anythingbusiness,1,NNP,NN,1,9.164906926675688
sparrowgrass,1,NN,NN,1,9.164906926675688
kien,1,NNP,NN,1,9.164906926675688
uncontrollably,1,RB,RB,1,9.164906926675688
golly,1,NN,NN,1,9.164906926675688
chloroformed,1,VBD,VB,1,9.164906926675688
tuberculated,1,VBD,VB,1,9.164906926675688
parachutist,1,NN,NN,1,9.164906926675688
helmholz,1,NNP,NN,1,9.164906926675688
calfs,1,JJ,JJ,1,9.164906926675688
himwould,1,NN,NN,1,9.164906926675688
gruelling,1,NN,NN,1,9.164906926675688
whitening,1,NN,NN,1,9.164906926675688
daysseemed,1,JJ,JJ,1,9.164906926675688
ownleave,1,VBP,VB,1,9.164906926675688
provencal,1,NNP,NN,1,9.164906926675688
speedier,1,JJR,JJ,1,9.164906926675688
muas,1,NNP,NN,1,9.164906926675688
shoalthere,1,NN,NN,1,9.164906926675688
inoxydable,1,JJ,JJ,1,9.164906926675688
phillbrick,1,NNP,NN,1,9.164906926675688
marylander,1,NNP,NN,1,9.164906926675688
empyrean,1,NN,NN,1,9.164906926675688
rouleaux,1,NN,NN,1,9.164906926675688
ocherous,1,JJ,JJ,1,9.164906926675688
stave,1,VB,VB,1,9.164906926675688
stieglitz,1,NNP,NN,1,9.164906926675688
reinflated,1,JJ,JJ,1,9.164906926675688
ducking,1,NN,NN,1,9.164906926675688
didlike,1,NN,NN,1,9.164906926675688
reels,1,NN,NN,1,9.164906926675688
ard,1,MD,MD,1,9.164906926675688
qruz,1,JJ,JJ,1,9.164906926675688
obstetric,1,JJ,JJ,1,9.164906926675688
loopholes,1,NN,NN,1,9.164906926675688
malagueta,1,VB,VB,1,9.164906926675688
sandthe,1,NN,NN,1,9.164906926675688
mirth,1,NN,NN,1,9.164906926675688
umbelliferous,1,JJ,JJ,1,9.164906926675688
wares,1,NN,NN,1,9.164906926675688
byway,1,NN,NN,1,9.164906926675688
vials,1,NNS,NN,1,9.164906926675688
blackguardisms,1,NN,NN,1,9.164906926675688
velp,1,NN,NN,1,9.164906926675688
indade,1,NN,NN,1,9.164906926675688
pharynx,1,NN,NN,1,9.164906926675688
egans,1,NNP,NN,1,9.164906926675688
whyaint,1,VB,VB,1,9.164906926675688
jacobins,1,NNS,NN,1,9.164906926675688
boo,1,VB,VB,1,9.164906926675688
shoutingbut,1,VBG,VB,1,9.164906926675688
benefits,1,NNS,NN,1,9.164906926675688
somethingyou,1,NN,NN,1,9.164906926675688
tonethat,1,IN,IN,1,9.164906926675688
releasedneeded,1,VBN,VB,1,9.164906926675688
ish,1,NN,NN,1,9.164906926675688
susceptibility,1,NN,NN,1,9.164906926675688
daysbefore,1,NN,NN,1,9.164906926675688
serrated,1,VBN,VB,1,9.164906926675688
kem,1,NN,NN,1,9.164906926675688
stagescattered,1,VBD,VB,1,9.164906926675688
cowls,1,NN,NN,1,9.164906926675688
gearers,1,NNS,NN,1,9.164906926675688
theirselves,1,NN,NN,1,9.164906926675688
jectile,1,NN,NN,1,9.164906926675688
tornarias,1,VB,VB,1,9.164906926675688
unpick,1,VB,VB,1,9.164906926675688
seringapatam,1,NNP,NN,1,9.164906926675688
hoburm,1,NNP,NN,1,9.164906926675688
threekennedys,1,NNP,NN,1,9.164906926675688
brussels,1,NNP,NN,1,9.164906926675688
melanopteron,1,NN,NN,1,9.164906926675688
levitation,1,NN,NN,1,9.164906926675688
deserter,1,NN,NN,1,9.164906926675688
foullans,1,NNPS,NN,1,9.164906926675688
shakspeare,1,NNP,NN,1,9.164906926675688
obtruding,1,VBG,VB,1,9.164906926675688
zuzzoing,1,VBG,VB,1,9.164906926675688
chills,1,NN,NN,1,9.164906926675688
amuck,1,RB,RB,1,9.164906926675688
suvjhd,1,NN,NN,1,9.164906926675688
meed,1,NN,NN,1,9.164906926675688
workon,1,WRB,WR,1,9.164906926675688
butsome,1,NN,NN,1,9.164906926675688
sufferance,1,NN,NN,1,9.164906926675688
sentimentalist,1,NN,NN,1,9.164906926675688
andduration,1,NN,NN,1,9.164906926675688
wiredrawers,1,NN,NN,1,9.164906926675688
wilt,1,VB,VB,1,9.164906926675688
authora,1,NNP,NN,1,9.164906926675688
baffins,1,NNP,NN,1,9.164906926675688
donewhat,1,WDT,WD,1,9.164906926675688
skip,1,VB,VB,1,9.164906926675688
isthere,1,VBZ,VB,1,9.164906926675688
wellhes,1,NNP,NN,1,9.164906926675688
itthoroughly,1,VB,VB,1,9.164906926675688
dawningthe,1,JJ,JJ,1,9.164906926675688
rangoonone,1,NN,NN,1,9.164906926675688
pianist,1,NN,NN,1,9.164906926675688
constans,1,NNP,NN,1,9.164906926675688
steelyes,1,NN,NN,1,9.164906926675688
maldon,1,NNP,NN,1,9.164906926675688
canter,1,NN,NN,1,9.164906926675688
gala,1,NN,NN,1,9.164906926675688
peroxide,1,NN,NN,1,9.164906926675688
kinda,1,NN,NN,1,9.164906926675688
fitter,1,NN,NN,1,9.164906926675688
atvaar,1,NNP,NN,1,9.164906926675688
griefs,1,NN,NN,1,9.164906926675688
vindicated,1,VBN,VB,1,9.164906926675688
cumberland,1,NNP,NN,1,9.164906926675688
montreal,1,NNP,NN,1,9.164906926675688
oasisthe,1,NNP,NN,1,9.164906926675688
steamier,1,VBD,VB,1,9.164906926675688
ewartto,1,NNP,NN,1,9.164906926675688
pailful,1,NN,NN,1,9.164906926675688
jd,1,NNP,NN,1,9.164906926675688
confute,1,VB,VB,1,9.164906926675688
physiognomists,1,VBZ,VB,1,9.164906926675688
confluent,1,NN,NN,1,9.164906926675688
werner,1,NNP,NN,1,9.164906926675688
fops,1,NN,NN,1,9.164906926675688
les,1,VBZ,VB,1,9.164906926675688
falconer,1,NNP,NN,1,9.164906926675688
singers,1,NN,NN,1,9.164906926675688
magnanimity,1,NN,NN,1,9.164906926675688
imeedgit,1,JJ,JJ,1,9.164906926675688
imperishable,1,JJ,JJ,1,9.164906926675688
cid,1,NN,NN,1,9.164906926675688
crunching,1,VBG,VB,1,9.164906926675688
poortheyre,1,NNP,NN,1,9.164906926675688
kitzbuhel,1,NNP,NN,1,9.164906926675688
baldness,1,NN,NN,1,9.164906926675688
solicitations,1,JJ,JJ,1,9.164906926675688
holbeinand,1,NNP,NN,1,9.164906926675688
leyden,1,NNP,NN,1,9.164906926675688
astronomia,1,NN,NN,1,9.164906926675688
barometrical,1,JJ,JJ,1,9.164906926675688
heartiness,1,NN,NN,1,9.164906926675688
accosting,1,VBG,VB,1,9.164906926675688
stina,1,JJ,JJ,1,9.164906926675688
worksa,1,NN,NN,1,9.164906926675688
jigs,1,NN,NN,1,9.164906926675688
dogmatism,1,NN,NN,1,9.164906926675688
toosday,1,NNP,NN,1,9.164906926675688
hasrawand,1,VBZ,VB,1,9.164906926675688
carronnades,1,NN,NN,1,9.164906926675688
translucid,1,NN,NN,1,9.164906926675688
pensiveness,1,NN,NN,1,9.164906926675688
spaciously,1,RB,RB,1,9.164906926675688
heaths,1,NNS,NN,1,9.164906926675688
treepeckers,1,NNS,NN,1,9.164906926675688
lightwould,1,NN,NN,1,9.164906926675688
irremovable,1,JJ,JJ,1,9.164906926675688
madesundry,1,JJ,JJ,1,9.164906926675688
jays,1,NN,NN,1,9.164906926675688
receiveth,1,NN,NN,1,9.164906926675688
rue,1,NNP,NN,1,9.164906926675688
notable,1,JJ,JJ,1,9.164906926675688
transacted,1,VBN,VB,1,9.164906926675688
oleic,1,VBP,VB,1,9.164906926675688
anableps,1,NNS,NN,1,9.164906926675688
supercargo,1,NN,NN,1,9.164906926675688
gig1,1,JJ,JJ,1,9.164906926675688
fertiliser,1,NN,NN,1,9.164906926675688
scrabble,1,VB,VB,1,9.164906926675688
abouteven,1,RB,RB,1,9.164906926675688
reordered,1,VBD,VB,1,9.164906926675688
wareham,1,NNP,NN,1,9.164906926675688
loudest,1,JJS,JJ,1,9.164906926675688
phantasm,1,NN,NN,1,9.164906926675688
cogitationsthe,1,NNP,NN,1,9.164906926675688
unpreluded,1,VBD,VB,1,9.164906926675688
kallenger,1,NNP,NN,1,9.164906926675688
occupynearly,1,VBP,VB,1,9.164906926675688
areaperhaps,1,NNS,NN,1,9.164906926675688
kiltan,1,NNP,NN,1,9.164906926675688
fizzed,1,VB,VB,1,9.164906926675688
invitationa,1,JJ,JJ,1,9.164906926675688
spp,1,NN,NN,1,9.164906926675688
sonnette,1,NN,NN,1,9.164906926675688
incantations,1,NNS,NN,1,9.164906926675688
malzac,1,NNP,NN,1,9.164906926675688
subscribing,1,VBG,VB,1,9.164906926675688
volta,1,NNP,NN,1,9.164906926675688
coronet,1,NN,NN,1,9.164906926675688
wallon,1,NN,NN,1,9.164906926675688
gravestones,1,NNS,NN,1,9.164906926675688
makingits,1,NN,NN,1,9.164906926675688
onand,1,NN,NN,1,9.164906926675688
cosmically,1,RB,RB,1,9.164906926675688
infantryman,1,NN,NN,1,9.164906926675688
wellthank,1,NNP,NN,1,9.164906926675688
bendings,1,NNS,NN,1,9.164906926675688
thinkingthe,1,NN,NN,1,9.164906926675688
fearlessness,1,NN,NN,1,9.164906926675688
rashest,1,JJ,JJ,1,9.164906926675688
unloosed,1,VBD,VB,1,9.164906926675688
haricot,1,JJ,JJ,1,9.164906926675688
desertthe,1,NNP,NN,1,9.164906926675688
anent,1,JJ,JJ,1,9.164906926675688
modificationof,1,NN,NN,1,9.164906926675688
chimera,1,NN,NN,1,9.164906926675688
roommy,1,NN,NN,1,9.164906926675688
rotherhithe,1,NNP,NN,1,9.164906926675688
cockyleeky,1,NN,NN,1,9.164906926675688
fares,1,NNS,NN,1,9.164906926675688
haig,1,NNP,NN,1,9.164906926675688
carpetit,1,NN,NN,1,9.164906926675688
26000000,1,CD,CD,1,9.164906926675688
aux,1,JJ,JJ,1,9.164906926675688
eternities,1,NNS,NN,1,9.164906926675688
investigatory,1,NN,NN,1,9.164906926675688
joeone,1,NNP,NN,1,9.164906926675688
imprimerie,1,NNP,NN,1,9.164906926675688
vignaticos,1,NNP,NN,1,9.164906926675688
parklaingrené,1,NNP,NN,1,9.164906926675688
chinsi,1,NNP,NN,1,9.164906926675688
itin,1,JJ,JJ,1,9.164906926675688
animosities,1,NN,NN,1,9.164906926675688
11340,1,CD,CD,1,9.164906926675688
rescuer,1,NN,NN,1,9.164906926675688
iteverybody,1,JJ,JJ,1,9.164906926675688
handyou,1,NNP,NN,1,9.164906926675688
haver,1,NN,NN,1,9.164906926675688
unfoundedbut,1,JJ,JJ,1,9.164906926675688
rebuildin,1,NN,NN,1,9.164906926675688
deafbut,1,JJ,JJ,1,9.164906926675688
pleadingly,1,JJ,JJ,1,9.164906926675688
fantastical,1,JJ,JJ,1,9.164906926675688
admonitions,1,NNS,NN,1,9.164906926675688
differenteverything,1,JJ,JJ,1,9.164906926675688
97500000,1,CD,CD,1,9.164906926675688
augments,1,NNS,NN,1,9.164906926675688
narrate,1,VB,VB,1,9.164906926675688
coarseness,1,NN,NN,1,9.164906926675688
whyit,1,NNP,NN,1,9.164906926675688
excruciatingly,1,RB,RB,1,9.164906926675688
squire,1,VB,VB,1,9.164906926675688
teazle,1,JJ,JJ,1,9.164906926675688
feeta,1,JJ,JJ,1,9.164906926675688
gnashed,1,VBD,VB,1,9.164906926675688
dwarfing,1,VBG,VB,1,9.164906926675688
pitthat,1,WP,WP,1,9.164906926675688
pugnaciously,1,RB,RB,1,9.164906926675688
idlers,1,NNS,NN,1,9.164906926675688
hardware,1,NN,NN,1,9.164906926675688
sphereor,1,NN,NN,1,9.164906926675688
coachmans,1,NN,NN,1,9.164906926675688
scan,1,VB,VB,1,9.164906926675688
inkstand,1,NN,NN,1,9.164906926675688
tapajoz,1,NNP,NN,1,9.164906926675688
poppies,1,NN,NN,1,9.164906926675688
divines,1,NN,NN,1,9.164906926675688
skenian,1,JJ,JJ,1,9.164906926675688
disaggregation,1,NN,NN,1,9.164906926675688
etesian,1,JJ,JJ,1,9.164906926675688
quotient,1,NN,NN,1,9.164906926675688
houri,1,NN,NN,1,9.164906926675688
matriculation,1,NN,NN,1,9.164906926675688
dwindles,1,NNS,NN,1,9.164906926675688
portsdown,1,NNP,NN,1,9.164906926675688
panoramic,1,JJ,JJ,1,9.164906926675688
28895,1,CD,CD,1,9.164906926675688
imetrosi,1,NNP,NN,1,9.164906926675688
palmacites,1,VBZ,VB,1,9.164906926675688
touting,1,VBG,VB,1,9.164906926675688
memy,1,RBS,RB,1,9.164906926675688
esslent,1,JJ,JJ,1,9.164906926675688
cemeteries,1,NNS,NN,1,9.164906926675688
afterand,1,VBP,VB,1,9.164906926675688
circumgyrating,1,VBG,VB,1,9.164906926675688
unsay,1,VB,VB,1,9.164906926675688
kissedincredibly,1,RB,RB,1,9.164906926675688
carnal,1,JJ,JJ,1,9.164906926675688
preciously,1,RB,RB,1,9.164906926675688
isolai,1,NN,NN,1,9.164906926675688
ellipses,1,VBZ,VB,1,9.164906926675688
partedbasely,1,RB,RB,1,9.164906926675688
overbalanced,1,VBN,VB,1,9.164906926675688
altogetherat,1,VBP,VB,1,9.164906926675688
inoculation,1,NN,NN,1,9.164906926675688
breton,1,NNP,NN,1,9.164906926675688
expend,1,VB,VB,1,9.164906926675688
mabunguru,1,NNP,NN,1,9.164906926675688
aldans,1,NNP,NN,1,9.164906926675688
blubbering,1,NN,NN,1,9.164906926675688
monnaie,1,NN,NN,1,9.164906926675688
winded,1,VBD,VB,1,9.164906926675688
lolling,1,VBG,VB,1,9.164906926675688
eeded,1,VBD,VB,1,9.164906926675688
joejoe,1,NNP,NN,1,9.164906926675688
kindnesses,1,NNS,NN,1,9.164906926675688
youthfully,1,RB,RB,1,9.164906926675688
waggling,1,NN,NN,1,9.164906926675688
necessitating,1,VBG,VB,1,9.164906926675688
rainsgoathe,1,NNP,NN,1,9.164906926675688
regimental,1,JJ,JJ,1,9.164906926675688
doubtwore,1,NN,NN,1,9.164906926675688
nurtured,1,VBN,VB,1,9.164906926675688
pantrywhere,1,JJ,JJ,1,9.164906926675688
hinterlands,1,NNS,NN,1,9.164906926675688
homethats,1,NN,NN,1,9.164906926675688
repinings,1,NNS,NN,1,9.164906926675688
improbability,1,NN,NN,1,9.164906926675688
coasters,1,NNS,NN,1,9.164906926675688
repute,1,NN,NN,1,9.164906926675688
extinguishes,1,VBZ,VB,1,9.164906926675688
recount,1,NN,NN,1,9.164906926675688
messieurs,1,NN,NN,1,9.164906926675688
dicksen,1,NNP,NN,1,9.164906926675688
mvly,1,JJ,JJ,1,9.164906926675688
incomemore,1,NN,NN,1,9.164906926675688
holed,1,VBN,VB,1,9.164906926675688
desecrated,1,JJ,JJ,1,9.164906926675688
adore,1,VBP,VB,1,9.164906926675688
forefingers,1,NN,NN,1,9.164906926675688
somnambulisms,1,NN,NN,1,9.164906926675688
charleston,1,NNP,NN,1,9.164906926675688
moodand,1,NN,NN,1,9.164906926675688
thenthen,1,NN,NN,1,9.164906926675688
setter,1,NN,NN,1,9.164906926675688
indentures,1,NNS,NN,1,9.164906926675688
godavery,1,NNP,NN,1,9.164906926675688
signallers,1,NNS,NN,1,9.164906926675688
cauterised,1,VBN,VB,1,9.164906926675688
minatory,1,NN,NN,1,9.164906926675688
ovoides,1,VBP,VB,1,9.164906926675688
sauntering,1,VBG,VB,1,9.164906926675688
stuttered,1,NNS,NN,1,9.164906926675688
gentlefolksetiquette,1,JJ,JJ,1,9.164906926675688
interviewers,1,JJ,JJ,1,9.164906926675688
unconnected,1,JJ,JJ,1,9.164906926675688
unfish,1,JJ,JJ,1,9.164906926675688
selenitesbefore,1,NNP,NN,1,9.164906926675688
67440,1,CD,CD,1,9.164906926675688
damiers,1,VBP,VB,1,9.164906926675688
workive,1,VB,VB,1,9.164906926675688
cuddle,1,VB,VB,1,9.164906926675688
grosvenor,1,NNP,NN,1,9.164906926675688
exordium,1,NN,NN,1,9.164906926675688
tri,1,JJ,JJ,1,9.164906926675688
tousny,1,NNP,NN,1,9.164906926675688
notably,1,RB,RB,1,9.164906926675688
shoregreen,1,JJ,JJ,1,9.164906926675688
everyblessedthing,1,NN,NN,1,9.164906926675688
littleish,1,JJ,JJ,1,9.164906926675688
buyer,1,NN,NN,1,9.164906926675688
marveling,1,VBG,VB,1,9.164906926675688
envolez,1,NNP,NN,1,9.164906926675688
nowan,1,JJ,JJ,1,9.164906926675688
fourif,1,NN,NN,1,9.164906926675688
oryx,1,NN,NN,1,9.164906926675688
genealogies,1,NNS,NN,1,9.164906926675688
caved,1,VBD,VB,1,9.164906926675688
shandy,1,NN,NN,1,9.164906926675688
finders,1,NN,NN,1,9.164906926675688
cockchafer,1,NN,NN,1,9.164906926675688
destroyin,1,NN,NN,1,9.164906926675688
hallucinationsa,1,NNP,NN,1,9.164906926675688
conducive,1,JJ,JJ,1,9.164906926675688
yule,1,NN,NN,1,9.164906926675688
cryptographical,1,JJ,JJ,1,9.164906926675688
thatuntil,1,IN,IN,1,9.164906926675688
flutes,1,NN,NN,1,9.164906926675688
gribble,1,NNP,NN,1,9.164906926675688
91000000,1,CD,CD,1,9.164906926675688
sweated,1,JJ,JJ,1,9.164906926675688
menfirst,1,NN,NN,1,9.164906926675688
upsy,1,JJ,JJ,1,9.164906926675688
hiva,1,NNP,NN,1,9.164906926675688
ashlarite,1,NN,NN,1,9.164906926675688
panicin,1,NN,NN,1,9.164906926675688
goo,1,NN,NN,1,9.164906926675688
airboats,1,NNS,NN,1,9.164906926675688
tibur,1,NNP,NN,1,9.164906926675688
hatty,1,JJ,JJ,1,9.164906926675688
traldragdubh,1,NNP,NN,1,9.164906926675688
belgravia,1,NNP,NN,1,9.164906926675688
lycoperdon,1,NNP,NN,1,9.164906926675688
snobocracies,1,NNS,NN,1,9.164906926675688
feeder,1,VB,VB,1,9.164906926675688
reparable,1,JJ,JJ,1,9.164906926675688
geologically,1,VB,VB,1,9.164906926675688
fouler,1,RBR,RB,1,9.164906926675688
archduke,1,NN,NN,1,9.164906926675688
elvish,1,JJ,JJ,1,9.164906926675688
writin,1,JJ,JJ,1,9.164906926675688
bif,1,NN,NN,1,9.164906926675688
slowest,1,JJS,JJ,1,9.164906926675688
martiansll,1,NNP,NN,1,9.164906926675688
oncidiums,1,NNS,NN,1,9.164906926675688
progressions,1,NNS,NN,1,9.164906926675688
sneezes,1,NN,NN,1,9.164906926675688
militiamen,1,NNS,NN,1,9.164906926675688
douarnenez,1,NNP,NN,1,9.164906926675688
calcine,1,VB,VB,1,9.164906926675688
viharis,1,NN,NN,1,9.164906926675688
hedgeless,1,RB,RB,1,9.164906926675688
pronged,1,VBN,VB,1,9.164906926675688
umbrageous,1,JJ,JJ,1,9.164906926675688
touchstone,1,NN,NN,1,9.164906926675688
antenna,1,NN,NN,1,9.164906926675688
protexta,1,NN,NN,1,9.164906926675688
doted,1,VBD,VB,1,9.164906926675688
ejecting,1,VBG,VB,1,9.164906926675688
sojersll,1,NN,NN,1,9.164906926675688
zionists,1,NNP,NN,1,9.164906926675688
slayings,1,NNS,NN,1,9.164906926675688
pantouffles,1,NN,NN,1,9.164906926675688
nikola,1,NNP,NN,1,9.164906926675688
propos,1,NN,NN,1,9.164906926675688
ephemeral,1,JJ,JJ,1,9.164906926675688
thenit,1,NNP,NN,1,9.164906926675688
succedaneum,1,NN,NN,1,9.164906926675688
floras,1,NN,NN,1,9.164906926675688
snubbing,1,JJ,JJ,1,9.164906926675688
delambre,1,NNP,NN,1,9.164906926675688
tander,1,NN,NN,1,9.164906926675688
martyrsscience,1,NN,NN,1,9.164906926675688
roadsteads,1,NNS,NN,1,9.164906926675688
heathen,1,JJ,JJ,1,9.164906926675688
elphinstonethat,1,NNP,NN,1,9.164906926675688
disengaging,1,VBG,VB,1,9.164906926675688
rarities,1,NN,NN,1,9.164906926675688
scipio,1,NNP,NN,1,9.164906926675688
centers,1,NNS,NN,1,9.164906926675688
stewardship,1,NN,NN,1,9.164906926675688
ballase,1,NN,NN,1,9.164906926675688
twill,1,VB,VB,1,9.164906926675688
ingres,1,NNP,NN,1,9.164906926675688
212,1,CD,CD,1,9.164906926675688
chaetpdons,1,NN,NN,1,9.164906926675688
tenedos,1,NNP,NN,1,9.164906926675688
mnemonics,1,NNS,NN,1,9.164906926675688
shillingput,1,VBD,VB,1,9.164906926675688
planting,1,NN,NN,1,9.164906926675688
helpa,1,JJ,JJ,1,9.164906926675688
thenfire,1,NN,NN,1,9.164906926675688
saloons,1,NNS,NN,1,9.164906926675688
pegasi,1,NN,NN,1,9.164906926675688
insomnia,1,NN,NN,1,9.164906926675688
anyhowon,1,IN,IN,1,9.164906926675688
chimneyward,1,NN,NN,1,9.164906926675688
fearensideyoud,1,NNP,NN,1,9.164906926675688
kinder,1,JJR,JJ,1,9.164906926675688
nez,1,NN,NN,1,9.164906926675688
completepeople,1,NN,NN,1,9.164906926675688
crystalsi,1,NNS,NN,1,9.164906926675688
andthis,1,NN,NN,1,9.164906926675688
panopyres,1,NN,NN,1,9.164906926675688
frowsy,1,NN,NN,1,9.164906926675688
craziness,1,NN,NN,1,9.164906926675688
asterisks,1,VBP,VB,1,9.164906926675688
plumaged,1,VBN,VB,1,9.164906926675688
quarreled,1,VBD,VB,1,9.164906926675688
transmuted,1,VBN,VB,1,9.164906926675688
inversnaid,1,NNP,NN,1,9.164906926675688
stapler,1,NN,NN,1,9.164906926675688
remus,1,NNP,NN,1,9.164906926675688
rugby,1,NNP,NN,1,9.164906926675688
sonrayans,1,NNP,NN,1,9.164906926675688
unraveled,1,VBD,VB,1,9.164906926675688
collapsedhe,1,VBZ,VB,1,9.164906926675688
scorpaena,1,NN,NN,1,9.164906926675688
enhydrus,1,NN,NN,1,9.164906926675688
outstep,1,VB,VB,1,9.164906926675688
eccentricities,1,NNS,NN,1,9.164906926675688
skythe,1,NNP,NN,1,9.164906926675688
duroule,1,NNP,NN,1,9.164906926675688
tonsils,1,NNS,NN,1,9.164906926675688
moselle,1,NNP,NN,1,9.164906926675688
niegoch,1,NNP,NN,1,9.164906926675688
rottin,1,VBP,VB,1,9.164906926675688
supposesuppose,1,RB,RB,1,9.164906926675688
swindler,1,NN,NN,1,9.164906926675688
inkerman,1,NNP,NN,1,9.164906926675688
pellet,1,NN,NN,1,9.164906926675688
coster,1,NN,NN,1,9.164906926675688
riffleshaw,1,NNP,NN,1,9.164906926675688
viscous,1,JJ,JJ,1,9.164906926675688
cosmographical,1,JJ,JJ,1,9.164906926675688
lafaille,1,NNP,NN,1,9.164906926675688
recorder,1,NN,NN,1,9.164906926675688
agrimony,1,NN,NN,1,9.164906926675688
unanswering,1,VBG,VB,1,9.164906926675688
quan,1,JJ,JJ,1,9.164906926675688
bartha,1,NNP,NN,1,9.164906926675688
nonconformist,1,JJ,JJ,1,9.164906926675688
chigoes,1,NN,NN,1,9.164906926675688
darken,1,VB,VB,1,9.164906926675688
jaundice,1,NN,NN,1,9.164906926675688
readied,1,VBN,VB,1,9.164906926675688
lubricated,1,NN,NN,1,9.164906926675688
notoriously,1,RB,RB,1,9.164906926675688
drrgcroh,1,NN,NN,1,9.164906926675688
reno,1,NNP,NN,1,9.164906926675688
combers,1,NN,NN,1,9.164906926675688
disgraced,1,VBN,VB,1,9.164906926675688
oarsman,1,NN,NN,1,9.164906926675688
toga,1,NN,NN,1,9.164906926675688
vindicate,1,VB,VB,1,9.164906926675688
explodeand,1,VB,VB,1,9.164906926675688
zeitschrift,1,NN,NN,1,9.164906926675688
anythingand,1,NN,NN,1,9.164906926675688
kneebones,1,NNS,NN,1,9.164906926675688
solidifying,1,JJ,JJ,1,9.164906926675688
rapidest,1,JJS,JJ,1,9.164906926675688
factbut,1,NN,NN,1,9.164906926675688
bey,1,NNP,NN,1,9.164906926675688
unpitied,1,NN,NN,1,9.164906926675688
despicably,1,NNS,NN,1,9.164906926675688
clubland,1,NN,NN,1,9.164906926675688
streetsespecially,1,RB,RB,1,9.164906926675688
ninnyhammers,1,VBP,VB,1,9.164906926675688
coups,1,NN,NN,1,9.164906926675688
taunting,1,VBG,VB,1,9.164906926675688
sickim,1,VBD,VB,1,9.164906926675688
outfitter,1,NN,NN,1,9.164906926675688
ferret,1,NNP,NN,1,9.164906926675688
landsman,1,NN,NN,1,9.164906926675688
facilitating,1,VBG,VB,1,9.164906926675688
formulates,1,VBP,VB,1,9.164906926675688
jacketfor,1,NN,NN,1,9.164906926675688
moonbeams,1,NNS,NN,1,9.164906926675688
envying,1,NN,NN,1,9.164906926675688
13m,1,CD,CD,1,9.164906926675688
perkins,1,NNP,NN,1,9.164906926675688
itlast,1,JJ,JJ,1,9.164906926675688
taxicabs,1,NN,NN,1,9.164906926675688
artfully,1,RB,RB,1,9.164906926675688
forceful,1,JJ,JJ,1,9.164906926675688
blacksmiths,1,NN,NN,1,9.164906926675688
skagen,1,NNP,NN,1,9.164906926675688
ouvert,1,NN,NN,1,9.164906926675688
friendhullo,1,NN,NN,1,9.164906926675688
booing,1,NN,NN,1,9.164906926675688
uncomfortablefor,1,JJ,JJ,1,9.164906926675688
beardwhom,1,NN,NN,1,9.164906926675688
pterodactyl,1,NNP,NN,1,9.164906926675688
trumpeting,1,VBG,VB,1,9.164906926675688
asseveration,1,NN,NN,1,9.164906926675688
unassimilable,1,JJ,JJ,1,9.164906926675688
eveningabout,1,NN,NN,1,9.164906926675688
modulation,1,NN,NN,1,9.164906926675688
matchwood,1,VB,VB,1,9.164906926675688
concerto,1,NNP,NN,1,9.164906926675688
minerand,1,NN,NN,1,9.164906926675688
1722,1,CD,CD,1,9.164906926675688
thev,1,NN,NN,1,9.164906926675688
abased,1,VBD,VB,1,9.164906926675688
lurlei,1,NNP,NN,1,9.164906926675688
menits,1,VB,VB,1,9.164906926675688
morrowis,1,VB,VB,1,9.164906926675688
floatedfloated,1,VBN,VB,1,9.164906926675688
mastheads,1,NN,NN,1,9.164906926675688
inkpot,1,NN,NN,1,9.164906926675688
newborn,1,JJ,JJ,1,9.164906926675688
gethere,1,VB,VB,1,9.164906926675688
excelsa,1,NN,NN,1,9.164906926675688
iby,1,NNP,NN,1,9.164906926675688
himwater,1,NN,NN,1,9.164906926675688
hoursand,1,NN,NN,1,9.164906926675688
desh,1,NNP,NN,1,9.164906926675688
bejucos,1,NN,NN,1,9.164906926675688
himwith,1,VB,VB,1,9.164906926675688
ponderevoa,1,NNP,NN,1,9.164906926675688
266th,1,JJ,JJ,1,9.164906926675688
delphinulae,1,NN,NN,1,9.164906926675688
rekindle,1,VB,VB,1,9.164906926675688
aglare,1,NN,NN,1,9.164906926675688
foliated,1,JJ,JJ,1,9.164906926675688
snood,1,NN,NN,1,9.164906926675688
moreelsewhere,1,NN,NN,1,9.164906926675688
saplings,1,NN,NN,1,9.164906926675688
bookcases,1,NNS,NN,1,9.164906926675688
testsolvency,1,NN,NN,1,9.164906926675688
frivolity,1,NN,NN,1,9.164906926675688
heavenslike,1,NN,NN,1,9.164906926675688
sterculier,1,NN,NN,1,9.164906926675688
academie,1,NNP,NN,1,9.164906926675688
