term_str,n,n_chars,p,i,max_pos,n_pos,cat_pos,stop
reliance,2,8,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
reliant,4,7,2.251935256861365e-06,18.76040321879223,JJ,3,"{'VB', 'JJ', 'NN'}",0
relic,3,5,1.6889514426460239e-06,19.175440718071073,NN,1,{'NN'},0
relics,9,6,5.066854327938072e-06,17.59047821734992,NNS,3,"{'NN', 'VBP', 'NNS'}",0
relied,11,6,6.192821956368755e-06,17.30097160015493,VBN,4,"{'VB', 'VBN', 'NN', 'VBD'}",0
relief,98,6,5.5172413793103446e-05,14.145693374677021,NN,4,"{'VB', 'NN', 'NNP', 'JJ'}",0
reliefs,4,7,2.251935256861365e-06,18.76040321879223,NN,1,{'NN'},0
relies,1,6,5.629838142153413e-07,20.76040321879223,VBZ,1,{'VBZ'},0
relieve,16,7,9.00774102744546e-06,16.76040321879223,VB,1,{'VB'},0
relieved,53,8,2.983814215341309e-05,15.03248276422903,VBN,5,"{'NNS', 'NN', 'VBD', 'VBN', 'JJ'}",0
relieving,2,9,1.1259676284306826e-06,19.76040321879223,VBG,1,{'VBG'},0
relight,1,7,5.629838142153413e-07,20.76040321879223,VB,1,{'VB'},0
relighted,2,9,1.1259676284306826e-06,19.76040321879223,VBD,2,"{'JJ', 'VBD'}",0
relighting,1,10,5.629838142153413e-07,20.76040321879223,VBG,1,{'VBG'},0
religieuse,6,10,3.3779028852920477e-06,18.175440718071073,NN,1,{'NN'},0
religion,65,8,3.6593947923997184e-05,14.738035405763775,NN,3,"{'VB', 'NN', 'NNP'}",0
religions,9,9,5.066854327938072e-06,17.59047821734992,NN,2,"{'NNS', 'NN'}",0
religiosity,1,11,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
religious,71,9,3.997185080928923e-05,14.610656099287548,JJ,1,{'JJ'},0
religiously,2,11,1.1259676284306826e-06,19.76040321879223,RB,1,{'RB'},0
relinquished,3,12,1.6889514426460239e-06,19.175440718071073,JJ,2,"{'JJ', 'VBD'}",0
relish,5,6,2.8149190710767066e-06,18.43847512390487,NN,3,"{'VBZ', 'JJ', 'NN'}",0
relished,6,8,3.3779028852920477e-06,18.175440718071073,JJ,3,"{'VBN', 'JJ', 'VBD'}",0
relishing,1,9,5.629838142153413e-07,20.76040321879223,VBG,1,{'VBG'},0
relit,1,5,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
reload,1,6,5.629838142153413e-07,20.76040321879223,VB,1,{'VB'},0
reloaded,7,8,3.940886699507389e-06,17.953048296734625,VBD,3,"{'VBN', 'VBP', 'VBD'}",0
reloading,2,9,1.1259676284306826e-06,19.76040321879223,NNS,2,"{'VBG', 'NNS'}",0
reluctance,8,10,4.50387051372273e-06,17.76040321879223,NN,1,{'NN'},0
reluctant,16,9,9.00774102744546e-06,16.76040321879223,JJ,2,"{'JJ', 'NN'}",0
reluctantly,20,11,1.1259676284306827e-05,16.43847512390487,RB,4,"{'VBZ', 'JJ', 'NN', 'RB'}",0
rely,24,4,1.3511611541168191e-05,16.175440718071073,VB,3,"{'VBP', 'VB', 'RB'}",0
relying,1,7,5.629838142153413e-07,20.76040321879223,VBG,1,{'VBG'},0
remade,3,6,1.6889514426460239e-06,19.175440718071073,VBN,3,"{'VBN', 'JJ', 'NNS'}",0
remain,218,6,0.0001227304714989444,12.992218894015304,VB,5,"{'VB', 'NN', 'VBZ', 'VBP', 'JJ'}",0
remainder,9,9,5.066854327938072e-06,17.59047821734992,NN,1,{'NN'},0
remained,494,8,0.0002781140042223786,11.812035987207553,VBD,8,"{'VB', 'NN', 'VBD', 'NNS', 'VBN', 'VBZ', 'VBP', 'JJ'}",0
remainedan,1,10,5.629838142153413e-07,20.76040321879223,VBZ,1,{'VBZ'},0
remaining,44,9,2.477128782547502e-05,15.300971600154933,VBG,5,"{'VBP', 'NN', 'VBG', 'VBZ', 'JJ'}",0
remains,141,7,7.938071780436312e-05,13.620851866393437,VBZ,7,"{'VB', 'NN', 'NNS', 'VBZ', 'VBP', 'NNP', 'JJ'}",0
remainsin,1,9,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
remake,2,6,1.1259676284306826e-06,19.76040321879223,VB,1,{'VB'},0
remaking,1,8,5.629838142153413e-07,20.76040321879223,VBG,1,{'VBG'},0
remark,100,6,5.629838142153413e-05,14.116547029017505,NN,5,"{'VB', 'NN', 'VBZ', 'VBP', 'NNP'}",0
remarkable,172,10,9.683321604503871e-05,13.334138464090131,JJ,3,"{'VBN', 'JJ', 'NN'}",0
remarkableand,1,13,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
remarkably,35,10,1.9704433497536946e-05,15.631120201847263,RB,2,"{'NN', 'RB'}",0
remarked,164,8,9.232934553131598e-05,13.402851214174145,VBD,7,"{'VB', 'NN', 'VBD', 'VBN', 'VBZ', 'VBP', 'JJ'}",0
remarking,8,9,4.50387051372273e-06,17.76040321879223,VBG,2,"{'VBG', 'NN'}",0
remarks,41,7,2.3082336382828995e-05,15.402851214174145,NNS,4,"{'VBZ', 'NN', 'VB', 'NNS'}",0
remarries,1,9,5.629838142153413e-07,20.76040321879223,VBP,1,{'VBP'},0
remedes,1,7,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
remedial,2,8,1.1259676284306826e-06,19.76040321879223,JJ,1,{'JJ'},0
remedied,2,8,1.1259676284306826e-06,19.76040321879223,VBN,1,{'VBN'},0
remedies,4,8,2.251935256861365e-06,18.76040321879223,NNS,2,"{'NN', 'NNS'}",0
remedy,11,6,6.192821956368755e-06,17.30097160015493,NN,3,"{'VB', 'NN', 'NNP'}",0
remedying,1,9,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
remember,378,8,0.000212807881773399,12.198160794571157,VBP,6,"{'VB', 'NN', 'VBZ', 'IN', 'VBP', 'NNP'}",0
remembera,1,9,5.629838142153413e-07,20.76040321879223,VBP,1,{'VBP'},0
remembered,97,10,5.4609429978888105e-05,14.160490376605102,VBD,8,"{'VB', 'NN', 'VBD', 'VBP', 'RB', 'VBN', 'VBZ', 'JJ'}",0
remembering,6,11,3.3779028852920477e-06,18.175440718071073,VBG,1,{'VBG'},0
remembers,10,9,5.629838142153413e-06,17.43847512390487,VBZ,5,"{'NN', 'NNS', 'VBZ', 'VBP', 'NNP'}",0
remembrance,22,11,1.238564391273751e-05,16.30097160015493,NN,2,"{'NN', 'NNP'}",0
remembrancers,1,13,5.629838142153413e-07,20.76040321879223,NNS,1,{'NNS'},0
remembrances,4,12,2.251935256861365e-06,18.76040321879223,NNS,2,"{'VBP', 'NNS'}",0
remind,29,6,1.6326530612244897e-05,15.902422223664658,VB,3,"{'VBP', 'VB', 'NN'}",0
reminded,65,8,3.6593947923997184e-05,14.738035405763775,VBD,3,"{'VBN', 'VBD', 'JJ'}",0
reminder,4,8,2.251935256861365e-06,18.76040321879223,NN,1,{'NN'},0
reminders,2,9,1.1259676284306826e-06,19.76040321879223,NNS,1,{'NNS'},0
reminding,8,9,4.50387051372273e-06,17.76040321879223,VBG,1,{'VBG'},0
reminds,14,7,7.881773399014778e-06,16.953048296734625,VBZ,2,"{'VBZ', 'NNS'}",0
reminiscence,8,12,4.50387051372273e-06,17.76040321879223,NN,1,{'NN'},0
reminiscences,6,13,3.3779028852920477e-06,18.175440718071073,NNS,2,"{'NN', 'NNS'}",0
reminiscent,4,11,2.251935256861365e-06,18.76040321879223,NN,2,"{'JJ', 'NN'}",0
remit,2,5,1.1259676284306826e-06,19.76040321879223,VB,1,{'VB'},0
remittance,5,10,2.8149190710767066e-06,18.43847512390487,NN,1,{'NN'},0
remittances,1,11,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
remitted,2,8,1.1259676284306826e-06,19.76040321879223,VBN,1,{'VBN'},0
remnant,10,7,5.629838142153413e-06,17.43847512390487,NN,1,{'NN'},0
remnants,4,8,2.251935256861365e-06,18.76040321879223,NNS,1,{'NNS'},0
remofes,1,7,5.629838142153413e-07,20.76040321879223,VBZ,1,{'VBZ'},0
remonstrance,11,12,6.192821956368755e-06,17.30097160015493,NN,1,{'NN'},0
remonstrances,4,13,2.251935256861365e-06,18.76040321879223,NNS,2,"{'NN', 'NNS'}",0
remonstrated,7,12,3.940886699507389e-06,17.953048296734625,VBD,4,"{'NNS', 'VBN', 'NN', 'VBD'}",0
remorse,25,7,1.4074595355383532e-05,16.116547029017504,NN,2,"{'VBZ', 'NN'}",0
remorseless,1,11,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
remorselessly,2,13,1.1259676284306826e-06,19.76040321879223,RB,1,{'RB'},0
remote,141,6,7.938071780436312e-05,13.620851866393437,JJ,7,"{'VB', 'NN', 'VBN', 'VBZ', 'VBP', 'NNP', 'JJ'}",0
remotely,15,8,8.444757213230119e-06,16.85351262318371,RB,3,"{'VBP', 'NN', 'RB'}",0
remoteness,8,10,4.50387051372273e-06,17.76040321879223,NN,1,{'NN'},0
remoter,23,7,1.294862772695285e-05,16.23684126273522,NN,2,"{'VB', 'NN'}",0
remotest,18,8,1.0133708655876144e-05,16.59047821734992,JJS,2,"{'JJS', 'NN'}",0
remoulding,2,10,1.1259676284306826e-06,19.76040321879223,VBG,1,{'VBG'},0
remounted,7,9,3.940886699507389e-06,17.953048296734625,VBD,2,"{'VBN', 'VBD'}",0
removable,1,9,5.629838142153413e-07,20.76040321879223,JJ,1,{'JJ'},0
removal,19,7,1.0696692470091485e-05,16.512475705348646,NN,1,{'NN'},0
remove,21,6,1.1822660098522168e-05,16.36808579601347,VB,1,{'VB'},0
removed,59,7,3.3216045038705135e-05,14.877760169430388,VBN,8,"{'VB', 'NN', 'VBD', 'NNS', 'RB', 'VBN', 'VBP', 'JJ'}",0
removedby,1,9,5.629838142153413e-07,20.76040321879223,VB,1,{'VB'},0
removes,1,7,5.629838142153413e-07,20.76040321879223,VBZ,1,{'VBZ'},0
removing,5,8,2.8149190710767066e-06,18.43847512390487,VBG,1,{'VBG'},0
remuneration,1,12,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
remunerative,4,12,2.251935256861365e-06,18.76040321879223,JJ,3,"{'VBN', 'VB', 'JJ'}",0
remus,1,5,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
renaissance,1,11,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
renascence,7,10,3.940886699507389e-06,17.953048296734625,NN,2,"{'NN', 'NNP'}",0
renascent,2,9,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
renaud,3,6,1.6889514426460239e-06,19.175440718071073,NNP,1,{'NNP'},0
rencontre,2,9,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
rend,4,4,2.251935256861365e-06,18.76040321879223,VB,1,{'VB'},0
render,81,6,4.560168895144265e-05,14.420553215907605,VB,3,"{'VBP', 'VB', 'NN'}",0
rendercommented,1,15,5.629838142153413e-07,20.76040321879223,VB,1,{'VB'},0
rendered,84,8,4.729064039408867e-05,14.36808579601347,VBD,4,"{'VBP', 'VBN', 'VBD', 'JJ'}",0
rendering,24,9,1.3511611541168191e-05,16.175440718071073,VBG,2,"{'VBG', 'NN'}",0
renderings,2,10,1.1259676284306826e-06,19.76040321879223,NNS,1,{'NNS'},0
renders,18,7,1.0133708655876144e-05,16.59047821734992,VBZ,2,"{'VBZ', 'NNS'}",0
rendez,1,6,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
rendezvous,10,10,5.629838142153413e-06,17.43847512390487,NN,2,"{'JJ', 'NN'}",0
rending,13,7,7.318789584799437e-06,17.059963500651136,VBG,2,"{'VBG', 'NN'}",0
renegade,2,8,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
renew,30,5,1.6889514426460238e-05,15.853512623183711,VB,2,"{'VB', 'VBD'}",0
renewable,1,9,5.629838142153413e-07,20.76040321879223,JJ,1,{'JJ'},0
renewal,6,7,3.3779028852920477e-06,18.175440718071073,NN,3,"{'NNS', 'VB', 'NN'}",0
renewed,60,7,3.3779028852920476e-05,14.853512623183711,VBN,8,"{'VB', 'NN', 'VBD', 'NNS', 'VBP', 'VBN', 'VBZ', 'JJ'}",0
renewing,8,8,4.50387051372273e-06,17.76040321879223,VBG,1,{'VBG'},0
renfrew,2,7,1.1259676284306826e-06,19.76040321879223,NNP,1,{'NNP'},0
reno,1,4,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
renounce,12,8,6.7558057705840954e-06,17.175440718071073,VB,1,{'VB'},0
renounced,2,9,1.1259676284306826e-06,19.76040321879223,VBD,2,"{'VBN', 'VBD'}",0
renovating,1,10,5.629838142153413e-07,20.76040321879223,VBG,1,{'VBG'},0
renown,5,6,2.8149190710767066e-06,18.43847512390487,NN,1,{'NN'},0
renowned,4,8,2.251935256861365e-06,18.76040321879223,JJ,3,"{'VBN', 'JJ', 'VBD'}",0
rent,42,4,2.3645320197044336e-05,15.36808579601347,NN,6,"{'VB', 'NN', 'VBD', 'VBN', 'VBZ', 'JJ'}",0
rentes,1,6,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
rents,7,5,3.940886699507389e-06,17.953048296734625,NNS,2,"{'NN', 'NNS'}",0
renunciation,7,12,3.940886699507389e-06,17.953048296734625,NN,1,{'NN'},0
rené,2,4,1.1259676284306826e-06,19.76040321879223,NNP,1,{'NNP'},0
reopen,4,6,2.251935256861365e-06,18.76040321879223,VB,1,{'VB'},0
reopened,9,8,5.066854327938072e-06,17.59047821734992,VBD,5,"{'VB', 'NN', 'VBD', 'VBN', 'JJ'}",0
reordered,1,9,5.629838142153413e-07,20.76040321879223,VBD,1,{'VBD'},0
reorganisation,6,14,3.3779028852920477e-06,18.175440718071073,NN,1,{'NN'},0
rep,1,3,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
repaid,3,6,1.6889514426460239e-06,19.175440718071073,VBN,2,"{'VBN', 'VBD'}",0
repainting,1,10,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
repair,35,6,1.9704433497536946e-05,15.631120201847263,VB,3,"{'NNS', 'VB', 'NN'}",0
repaired,25,8,1.4074595355383532e-05,16.116547029017504,VBD,4,"{'VB', 'VBN', 'VBD', 'JJ'}",0
repairing,12,9,6.7558057705840954e-06,17.175440718071073,VBG,2,"{'VBG', 'NN'}",0
repairs,17,7,9.570724841660802e-06,16.67294037754189,NN,4,"{'NNS', 'VBZ', 'NN', 'NNP'}",0
reparable,1,9,5.629838142153413e-07,20.76040321879223,JJ,1,{'JJ'},0
reparation,4,10,2.251935256861365e-06,18.76040321879223,NN,1,{'NN'},0
repartee,1,8,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
repartees,2,9,1.1259676284306826e-06,19.76040321879223,NN,2,"{'NN', 'NNS'}",0
repass,2,6,1.1259676284306826e-06,19.76040321879223,VB,2,"{'VB', 'NN'}",0
repassed,2,8,1.1259676284306826e-06,19.76040321879223,VBD,2,"{'VBN', 'VBD'}",0
repast,42,6,2.3645320197044336e-05,15.36808579601347,NN,3,"{'NNS', 'JJ', 'NN'}",0
repasts,1,7,5.629838142153413e-07,20.76040321879223,RB,1,{'RB'},0
repay,4,5,2.251935256861365e-06,18.76040321879223,VB,1,{'VB'},0
repeat,71,6,3.997185080928923e-05,14.610656099287548,VB,5,"{'VB', 'NNS', 'NN', 'VBP', 'NNP'}",0
repeated,236,8,0.00013286418015482054,12.877760169430388,VBD,8,"{'VB', 'NN', 'VBD', 'VBN', 'VBZ', 'VBP', 'NNP', 'JJ'}",0
repeatedly,14,10,7.881773399014778e-06,16.953048296734625,RB,3,"{'VBP', 'NN', 'RB'}",0
repeating,38,9,2.139338494018297e-05,15.512475705348644,VBG,6,"{'VB', 'NN', 'VBG', 'RB', 'VBN', 'VBZ'}",0
repeats,8,7,4.50387051372273e-06,17.76040321879223,VBD,4,"{'VBZ', 'VB', 'NN', 'VBD'}",0
repel,1,5,5.629838142153413e-07,20.76040321879223,VB,1,{'VB'},0
repelled,5,8,2.8149190710767066e-06,18.43847512390487,VBD,2,"{'VBN', 'VBD'}",0
repent,10,6,5.629838142153413e-06,17.43847512390487,VB,3,"{'VB', 'NN', 'VBD'}",0
repentance,2,10,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
repentant,1,9,5.629838142153413e-07,20.76040321879223,JJ,1,{'JJ'},0
repented,5,8,2.8149190710767066e-06,18.43847512390487,VBD,3,"{'VBZ', 'VBN', 'VBD'}",0
repentrepent,1,12,5.629838142153413e-07,20.76040321879223,VB,1,{'VB'},0
repertoire,1,10,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
repertory,1,9,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
reperused,1,9,5.629838142153413e-07,20.76040321879223,VBN,1,{'VBN'},0
repetition,11,10,6.192821956368755e-06,17.30097160015493,NN,1,{'NN'},0
repetitions,5,11,2.8149190710767066e-06,18.43847512390487,NNS,2,"{'NN', 'NNS'}",0
rephrased,2,9,1.1259676284306826e-06,19.76040321879223,VBD,1,{'VBD'},0
repiled,1,7,5.629838142153413e-07,20.76040321879223,VBN,1,{'VBN'},0
repinings,1,9,5.629838142153413e-07,20.76040321879223,NNS,1,{'NNS'},0
repit,2,5,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
replace,48,7,2.7023223082336382e-05,15.175440718071073,VB,2,"{'VBP', 'VB'}",0
replaceable,2,11,1.1259676284306826e-06,19.76040321879223,JJ,1,{'JJ'},0
replaced,82,8,4.616467276565799e-05,14.402851214174145,VBN,5,"{'VB', 'NN', 'VBD', 'VBN', 'JJ'}",0
replacement,12,11,6.7558057705840954e-06,17.175440718071073,NN,1,{'NN'},0
replacements,2,12,1.1259676284306826e-06,19.76040321879223,NNS,1,{'NNS'},0
replaces,2,8,1.1259676284306826e-06,19.76040321879223,VBZ,1,{'VBZ'},0
replacing,12,9,6.7558057705840954e-06,17.175440718071073,VBG,1,{'VBG'},0
replanning,4,10,2.251935256861365e-06,18.76040321879223,NN,1,{'NN'},0
replenish,10,9,5.629838142153413e-06,17.43847512390487,VB,1,{'VB'},0
replenished,8,11,4.50387051372273e-06,17.76040321879223,VBN,3,"{'VBN', 'VBD', 'JJ'}",0
replenishing,3,12,1.6889514426460239e-06,19.175440718071073,VBG,2,"{'VBG', 'NN'}",0
replete,2,7,1.1259676284306826e-06,19.76040321879223,VB,1,{'VB'},0
repletion,2,9,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
replied,1324,7,0.0007453905700211119,10.389715811985011,VBD,7,"{'VB', 'NN', 'VBD', 'VBN', 'VBZ', 'VBP', 'JJ'}",0
replies,9,7,5.066854327938072e-06,17.59047821734992,NNS,3,"{'VBZ', 'NN', 'NNS'}",0
replumbing,1,10,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
reply,276,5,0.0001553835327234342,12.65187876201406,NN,6,"{'VB', 'NN', 'VBD', 'RB', 'VBP', 'JJ'}",0
replying,17,8,9.570724841660802e-06,16.67294037754189,NN,3,"{'VBG', 'VBZ', 'NN'}",0
replythe,1,8,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
report,89,6,5.010555946516538e-05,14.284669787825832,NN,3,"{'VBP', 'VB', 'NN'}",0
reportbut,1,9,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
reported,25,8,1.4074595355383532e-05,16.116547029017504,VBD,4,"{'VBN', 'NN', 'VBD', 'JJ'}",0
reporter,334,8,0.000188036593947924,12.376698926318177,NN,4,"{'VBZ', 'JJ', 'NN', 'NNP'}",0
reporters,22,9,1.238564391273751e-05,16.30097160015493,NN,4,"{'NNS', 'FW', 'VB', 'NN'}",0
reporting,3,9,1.6889514426460239e-06,19.175440718071073,VBG,2,"{'VBG', 'NNP'}",0
reports,34,7,1.9141449683321604e-05,15.67294037754189,NNS,5,"{'NN', 'NNS', 'VBD', 'VBZ', 'JJ'}",0
repos,2,5,1.1259676284306826e-06,19.76040321879223,VBP,2,"{'VBP', 'NN'}",0
repose,46,6,2.58972554539057e-05,15.236841262735217,NN,3,"{'VBP', 'VB', 'NN'}",0
reposed,7,7,3.940886699507389e-06,17.953048296734625,VBD,3,"{'VBN', 'NN', 'VBD'}",0
reposes,4,7,2.251935256861365e-06,18.76040321879223,VBZ,2,"{'VBZ', 'NNS'}",0
reposing,6,8,3.3779028852920477e-06,18.175440718071073,VBG,2,"{'VBG', 'NN'}",0
repositories,1,12,5.629838142153413e-07,20.76040321879223,NNS,1,{'NNS'},0
repository,1,10,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
reprehensible,2,13,1.1259676284306826e-06,19.76040321879223,JJ,1,{'JJ'},0
represent,16,9,9.00774102744546e-06,16.76040321879223,VB,3,"{'VBP', 'VB', 'NN'}",0
representation,7,14,3.940886699507389e-06,17.953048296734625,NN,1,{'NN'},0
representations,14,15,7.881773399014778e-06,16.953048296734625,NNS,3,"{'NN', 'NNS', 'NNP'}",0
representative,33,14,1.8578465869106263e-05,15.716009099433776,NN,3,"{'VBP', 'JJ', 'NN'}",0
representatives,14,15,7.881773399014778e-06,16.953048296734625,NNS,1,{'NNS'},0
represented,60,11,3.3779028852920476e-05,14.853512623183711,VBN,4,"{'NNS', 'VBN', 'NN', 'VBD'}",0
representing,14,12,7.881773399014778e-06,16.953048296734625,VBG,2,"{'VBG', 'JJ'}",0
represents,14,10,7.881773399014778e-06,16.953048296734625,VBZ,2,"{'VBZ', 'NN'}",0
repress,12,7,6.7558057705840954e-06,17.175440718071073,VB,1,{'VB'},0
repressive,2,10,1.1259676284306826e-06,19.76040321879223,JJ,1,{'JJ'},0
reprieve,1,8,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
reprimand,1,9,5.629838142153413e-07,20.76040321879223,VB,1,{'VB'},0
reprinted,3,9,1.6889514426460239e-06,19.175440718071073,VB,2,"{'VB', 'JJ'}",0
reprisals,2,9,1.1259676284306826e-06,19.76040321879223,NN,2,"{'NNS', 'NN'}",0
reproach,13,8,7.318789584799437e-06,17.059963500651136,NN,2,"{'VB', 'NN'}",0
reproached,4,10,2.251935256861365e-06,18.76040321879223,VBD,1,{'VBD'},0
reproaches,2,10,1.1259676284306826e-06,19.76040321879223,NN,2,"{'NN', 'NNS'}",0
reproachfully,2,13,1.1259676284306826e-06,19.76040321879223,RB,1,{'RB'},0
reprobate,1,9,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
reprobation,1,11,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
reproduce,3,9,1.6889514426460239e-06,19.175440718071073,VB,1,{'VB'},0
reproduced,13,10,7.318789584799437e-06,17.059963500651136,VBN,4,"{'VBZ', 'VB', 'VBN', 'VBD'}",0
reproducing,3,11,1.6889514426460239e-06,19.175440718071073,VBG,1,{'VBG'},0
reproduction,19,12,1.0696692470091485e-05,16.512475705348646,NN,1,{'NN'},0
reproductions,1,13,5.629838142153413e-07,20.76040321879223,VBZ,1,{'VBZ'},0
reproductive,2,12,1.1259676284306826e-06,19.76040321879223,JJ,1,{'JJ'},0
reproof,1,7,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
reproving,1,9,5.629838142153413e-07,20.76040321879223,VBG,1,{'VBG'},0
reprovingly,2,11,1.1259676284306826e-06,19.76040321879223,NN,1,{'NN'},0
reptile,26,7,1.4637579169598874e-05,16.059963500651136,NNP,3,"{'JJ', 'NN', 'NNP'}",0
reptiles,20,8,1.1259676284306827e-05,16.43847512390487,NNS,3,"{'NN', 'VBP', 'NNS'}",0
reptilian,1,9,5.629838142153413e-07,20.76040321879223,JJ,1,{'JJ'},0
republic,65,8,3.6593947923997184e-05,14.738035405763775,NNP,2,"{'NN', 'NNP'}",0
republican,9,10,5.066854327938072e-06,17.59047821734992,NNP,3,"{'VB', 'JJ', 'NNP'}",0
republicans,3,11,1.6889514426460239e-06,19.175440718071073,NNPS,2,"{'NNPS', 'NNP'}",0
republics,5,9,2.8149190710767066e-06,18.43847512390487,NN,2,"{'JJ', 'NN'}",0
repudiate,4,9,2.251935256861365e-06,18.76040321879223,VB,2,"{'VB', 'NN'}",0
repudiated,4,10,2.251935256861365e-06,18.76040321879223,VBD,2,"{'VBN', 'VBD'}",0
repudiates,2,10,1.1259676284306826e-06,19.76040321879223,VBD,1,{'VBD'},0
repudiating,1,11,5.629838142153413e-07,20.76040321879223,RB,1,{'RB'},0
repudiation,15,11,8.444757213230119e-06,16.85351262318371,NN,1,{'NN'},0
repugnance,12,10,6.7558057705840954e-06,17.175440718071073,NN,1,{'NN'},0
repugnant,2,9,1.1259676284306826e-06,19.76040321879223,JJ,1,{'JJ'},0
repulse,2,7,1.1259676284306826e-06,19.76040321879223,VBD,2,"{'VBD', 'NNP'}",0
repulsed,5,8,2.8149190710767066e-06,18.43847512390487,VBN,2,"{'VBN', 'NN'}",0
repulsion,6,9,3.3779028852920477e-06,18.175440718071073,NN,1,{'NN'},0
repulsive,18,9,1.0133708655876144e-05,16.59047821734992,JJ,3,"{'VB', 'JJ', 'NN'}",0
reputable,2,9,1.1259676284306826e-06,19.76040321879223,JJ,1,{'JJ'},0
reputation,28,10,1.5763546798029555e-05,15.953048296734625,NN,2,"{'VB', 'NN'}",0
reputations,1,11,5.629838142153413e-07,20.76040321879223,NNS,1,{'NNS'},0
reputationwas,1,13,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
repute,1,6,5.629838142153413e-07,20.76040321879223,NN,1,{'NN'},0
request,33,7,1.8578465869106263e-05,15.716009099433776,NN,3,"{'VB', 'VBP', 'NN'}",0
requested,13,9,7.318789584799437e-06,17.059963500651136,VBN,3,"{'VBN', 'NN', 'VBD'}",0
requesting,7,10,3.940886699507389e-06,17.953048296734625,VBG,1,{'VBG'},0
requests,2,8,1.1259676284306826e-06,19.76040321879223,VBZ,2,"{'VBZ', 'NNS'}",0
requickened,1,11,5.629838142153413e-07,20.76040321879223,VBN,1,{'VBN'},0
requiem,1,7,5.629838142153413e-07,20.76040321879223,NNP,1,{'NNP'},0
require,56,7,3.152709359605911e-05,14.953048296734625,VB,3,"{'VBP', 'VB', 'NN'}",0
required,127,8,7.149894440534834e-05,13.771718532020063,VBN,8,"{'VB', 'NN', 'VBD', 'NNS', 'VBG', 'VBN', 'VBP', 'JJ'}",0
requirement,4,11,2.251935256861365e-06,18.76040321879223,NN,1,{'NN'},0
requirements,9,12,5.066854327938072e-06,17.59047821734992,NNS,2,"{'NN', 'NNS'}",0
requires,19,8,1.0696692470091485e-05,16.512475705348646,VBZ,1,{'VBZ'},0
requiring,11,9,6.192821956368755e-06,17.30097160015493,VBG,1,{'VBG'},0
requisite,12,9,6.7558057705840954e-06,17.175440718071073,JJ,4,"{'VBP', 'VB', 'JJ', 'NN'}",0
requisites,1,10,5.629838142153413e-07,20.76040321879223,NNS,1,{'NNS'},0
requisition,6,11,3.3779028852920477e-06,18.175440718071073,NN,3,"{'VB', 'VBP', 'NN'}",0
requisitioned,6,13,3.3779028852920477e-06,18.175440718071073,VBN,2,"{'VBN', 'VBD'}",0
requisitioning,2,14,1.1259676284306826e-06,19.76040321879223,VBG,1,{'VBG'},0
requite,2,7,1.1259676284306826e-06,19.76040321879223,VB,2,"{'VB', 'NN'}",0
requited,1,8,5.629838142153413e-07,20.76040321879223,VBN,1,{'VBN'},0
reread,1,6,5.629838142153413e-07,20.76040321879223,VB,1,{'VB'},0
rescue,50,6,2.8149190710767065e-05,15.116547029017505,NN,5,"{'VB', 'NN', 'VBZ', 'VBP', 'NNP'}",0
rescued,17,7,9.570724841660802e-06,16.67294037754189,VBN,5,"{'VB', 'NNS', 'VBD', 'VBN', 'NNP'}",0
